1568681629773602819,0,0,2022-09-10T19:23:39Z
1568681534600937472,1,0,2022-09-10T19:23:17Z
1568681294376366082,0,0,2022-09-10T19:22:19Z
1568681283081097216,0,0,2022-09-10T19:22:17Z
1568681137068965888,0,0,2022-09-10T19:21:42Z
1568680893941776386,3,86,2022-09-10T19:20:44Z
1568680611073900544,0,1,2022-09-10T19:19:37Z
1568679932104155136,0,5,2022-09-10T19:16:55Z
1568679518629412864,0,0,2022-09-10T19:15:16Z
1568679509515243520,0,0,2022-09-10T19:15:14Z
1568679500463964160,0,0,2022-09-10T19:15:12Z
1568679491354136576,0,0,2022-09-10T19:15:10Z
1568679481925148672,0,0,2022-09-10T19:15:07Z
1568679472689254401,0,0,2022-09-10T19:15:05Z
1568679463541686273,0,0,2022-09-10T19:15:03Z
1568679463096913921,0,0,2022-09-10T19:15:03Z
1568679454112907264,0,0,2022-09-10T19:15:01Z
1568679136155308034,0,1,2022-09-10T19:13:45Z
1568679072938561537,0,1,2022-09-10T19:13:30Z
1568678990654885894,0,0,2022-09-10T19:13:10Z
1568678973055586305,0,0,2022-09-10T19:13:06Z
1568678953631772674,0,9,2022-09-10T19:13:01Z
1568678913265782786,0,0,2022-09-10T19:12:52Z
1568678532892721152,0,2,2022-09-10T19:11:21Z
1568678498155511810,0,0,2022-09-10T19:11:13Z
1568678411731890183,0,1,2022-09-10T19:10:52Z
1568678371550429185,0,0,2022-09-10T19:10:43Z
1568678108559179776,0,0,2022-09-10T19:09:40Z
1568677917550583809,0,3,2022-09-10T19:08:54Z
1568677663300100099,0,0,2022-09-10T19:07:54Z
1568677373125734400,0,1,2022-09-10T19:06:45Z
1568677212899135490,0,0,2022-09-10T19:06:06Z
1568677039045050373,0,1,2022-09-10T19:05:25Z
1568677006828765186,0,0,2022-09-10T19:05:17Z
1568676641714438144,0,0,2022-09-10T19:03:50Z
1568676639889833986,0,0,2022-09-10T19:03:50Z
1568676459702792192,0,0,2022-09-10T19:03:07Z
1568676329473843201,0,0,2022-09-10T19:02:36Z
1568676314743476225,0,1,2022-09-10T19:02:32Z
1568675876287512577,0,0,2022-09-10T19:00:48Z
1568675852577013762,0,5,2022-09-10T19:00:42Z
1568675838601883648,0,1,2022-09-10T19:00:39Z
1568675224182493184,0,0,2022-09-10T18:58:12Z
1568675222970318849,1,0,2022-09-10T18:58:12Z
1568674733654163456,0,1,2022-09-10T18:56:15Z
1568674645741604866,0,0,2022-09-10T18:55:54Z
1568674114868576259,0,4,2022-09-10T18:53:48Z
1568674015463763970,0,0,2022-09-10T18:53:24Z
1568673895602855937,0,2,2022-09-10T18:52:55Z
1568673757392433152,0,0,2022-09-10T18:52:22Z
1568673744683692032,0,0,2022-09-10T18:52:19Z
1568673615725629440,0,2,2022-09-10T18:51:49Z
1568673497253302273,0,0,2022-09-10T18:51:20Z
1568673417737699330,0,2,2022-09-10T18:51:01Z
1568673198782267395,0,1,2022-09-10T18:50:09Z
1568673194156097537,0,0,2022-09-10T18:50:08Z
1568672924290412550,0,0,2022-09-10T18:49:04Z
1568672868615208964,0,4,2022-09-10T18:48:51Z
1568672725077749761,0,0,2022-09-10T18:48:16Z
1568672306670747648,0,0,2022-09-10T18:46:37Z
1568672124256096256,0,1,2022-09-10T18:45:53Z
1568670969224663040,1,1,2022-09-10T18:41:18Z
1568670770439782400,0,3,2022-09-10T18:40:30Z
1568670591850369030,0,1,2022-09-10T18:39:48Z
1568670572556746753,0,2,2022-09-10T18:39:43Z
1568670118712070146,0,0,2022-09-10T18:37:55Z
1568669795045806082,0,1,2022-09-10T18:36:38Z
1568669099500126215,0,0,2022-09-10T18:33:52Z
1568669099491840004,0,0,2022-09-10T18:33:52Z
1568669097952694272,0,0,2022-09-10T18:33:52Z
1568669097902379009,0,0,2022-09-10T18:33:52Z
1568668624340267010,0,0,2022-09-10T18:31:59Z
1568668586541199361,0,1,2022-09-10T18:31:50Z
1568668515430813697,0,2,2022-09-10T18:31:33Z
1568668209209028608,0,1,2022-09-10T18:30:20Z
1568668208458264576,0,1,2022-09-10T18:30:19Z
1568668127432409088,0,1,2022-09-10T18:30:00Z
1568668007517548544,0,1,2022-09-10T18:29:32Z
1568667860305694720,0,2,2022-09-10T18:28:56Z
1568667714092429313,0,0,2022-09-10T18:28:22Z
1568667375788244992,0,1,2022-09-10T18:27:01Z
1568667176780849152,0,0,2022-09-10T18:26:14Z
1568667063958265856,0,3,2022-09-10T18:25:47Z
1568667040956792832,0,1,2022-09-10T18:25:41Z
1568667040013238274,0,0,2022-09-10T18:25:41Z
1568666494543986688,0,0,2022-09-10T18:23:31Z
1568666434351276035,0,0,2022-09-10T18:23:17Z
1568665899996946434,1,11,2022-09-10T18:21:09Z
1568664855523250176,0,0,2022-09-10T18:17:00Z
1568664453150818306,0,5,2022-09-10T18:15:24Z
1568664299429822464,0,1,2022-09-10T18:14:48Z
1568664245377839106,0,1,2022-09-10T18:14:35Z
1568664002439573508,0,1,2022-09-10T18:13:37Z
1568663898605391873,0,19,2022-09-10T18:13:12Z
1568663838974963712,0,3,2022-09-10T18:12:58Z
1568663720284540928,3,2,2022-09-10T18:12:29Z
1568663649195261954,2,0,2022-09-10T18:12:12Z
1568663623521943553,0,1,2022-09-10T18:12:06Z
1568663594614820864,0,0,2022-09-10T18:11:59Z
1568663278326349825,0,5,2022-09-10T18:10:44Z
1568662753262596096,0,0,2022-09-10T18:08:39Z
1568662515889983490,0,0,2022-09-10T18:07:42Z
1568662397753106434,0,0,2022-09-10T18:07:14Z
1568662241498775552,0,10,2022-09-10T18:06:37Z
1568661868860035074,0,1,2022-09-10T18:05:08Z
1568661676299526144,0,0,2022-09-10T18:04:22Z
1568661347600338950,0,0,2022-09-10T18:03:04Z
